supplier,brand,lens,code,category,index,material,form,type,blank_mm,sph_min,sph_max,cyl_max,combined_max,range_basis,add_min,add_max,add_range,price,price_promo,price_basis,coating,min_fh_mm,notes
ZEISS,ZEISS,SmartLife Progressive Plus 1.74,,Progressive,1.74,Clear BluePro,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,0.75,3.50,Add 0.75 to 3.50,174.75,116.50,L25,DuraVision Plus Gold UV,13,ZEISS book p20; Clear BluePro; book $186.40 L20
ZEISS,ZEISS,SmartLife Progressive Plus 1.74,,Progressive,1.74,Clear BluePro,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,0.75,3.50,Add 0.75 to 3.50,174.19,116.12,L25,DuraVision Plus Platinum UV,13,ZEISS book p20; Clear BluePro; book $185.80 L20
ZEISS,ZEISS,SmartLife Progressive Plus 1.74,,Progressive,1.74,Clear BluePro,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,0.75,3.50,Add 0.75 to 3.50,171.80,114.53,L25,DuraVision Plus Chrome UV,13,ZEISS book p20; Clear BluePro; book $183.25 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Clear,Freeform,grind,,-7.00,+6.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,86.72,57.81,L25,DuraVision Plus Gold UV,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $92.50 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Clear,Freeform,grind,,-7.00,+6.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,86.16,57.44,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $91.90 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Clear,Freeform,grind,,-7.00,+6.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,83.77,55.84,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $89.35 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Clear,Freeform,grind,,-7.00,+6.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,58.22,38.81,L25,DSHC hard coat,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $62.10 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Clear BluePro,Freeform,grind,,-7.00,+6.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,88.78,59.19,L25,DuraVision Plus Gold UV,14,ZEISS book p21; Clear BluePro; range confirmed by ZEISS product guide; book $94.70 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Clear BluePro,Freeform,grind,,-7.00,+6.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,88.22,58.81,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; Clear BluePro; range confirmed by ZEISS product guide; book $94.10 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Clear BluePro,Freeform,grind,,-7.00,+6.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,85.83,57.22,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; Clear BluePro; range confirmed by ZEISS product guide; book $91.55 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,PhotoFusionX,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,115.88,77.25,L25,DuraVision Plus Gold UV,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $123.60 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,PhotoFusionX,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,115.31,76.88,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $123.00 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,PhotoFusionX,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,112.92,75.28,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $120.45 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,PhotoFusionX,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,87.38,58.25,L25,DSHC hard coat,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $93.20 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,116.72,77.81,L25,DuraVision Plus Gold UV,14,ZEISS book p21; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $124.50 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,116.16,77.44,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $123.90 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,113.77,75.84,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $121.35 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,113.77,75.84,L25,DuraVision Plus Sun UV,14,ZEISS book p21; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $121.35 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,88.22,58.81,L25,DSHC hard coat,14,ZEISS book p21; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $94.10 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,AdaptiveSun PhotoFusion,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.86,93.91,L25,DuraVision Plus Gold UV,14,ZEISS book p21; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $150.25 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,AdaptiveSun PhotoFusion,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.30,93.53,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $149.65 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,AdaptiveSun PhotoFusion,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,137.91,91.94,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $147.10 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,AdaptiveSun PhotoFusion,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,112.36,74.91,L25,DSHC hard coat,14,ZEISS book p21; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $119.85 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,143.34,95.56,L25,DuraVision Plus Gold UV,14,ZEISS book p21; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $152.90 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,142.78,95.19,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $152.30 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.39,93.59,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $149.75 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.39,93.59,L25,DuraVision Plus Sun UV,14,ZEISS book p21; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $149.75 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.50,,Progressive,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,114.84,76.56,L25,DSHC hard coat,14,ZEISS book p21; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $122.50 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.53,,Progressive,1.53,Clear,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,106.73,71.16,L25,DuraVision Plus Gold UV,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $113.85 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.53,,Progressive,1.53,Clear,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,106.17,70.78,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $113.25 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.53,,Progressive,1.53,Clear,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,103.78,69.19,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $110.70 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.53,,Progressive,1.53,Clear,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,78.23,52.16,L25,DSHC hard coat,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $83.45 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.53,,Progressive,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,136.69,91.12,L25,DuraVision Plus Gold UV,14,ZEISS book p21; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $145.80 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.53,,Progressive,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,136.12,90.75,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $145.20 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.53,,Progressive,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,133.73,89.16,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $142.65 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.53,,Progressive,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,133.73,89.16,L25,DuraVision Plus Sun UV,14,ZEISS book p21; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $142.65 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.53,,Progressive,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,108.19,72.12,L25,DSHC hard coat,14,ZEISS book p21; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $115.40 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,113.44,75.62,L25,DuraVision Plus Gold UV,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $121.00 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,112.88,75.25,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $120.40 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,110.48,73.66,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $117.85 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,84.94,56.62,L25,DSHC hard coat,14,ZEISS book p21; Clear; range confirmed by ZEISS product guide; book $90.60 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,142.59,95.06,L25,DuraVision Plus Gold UV,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $152.10 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,142.03,94.69,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $151.50 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,139.64,93.09,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $148.95 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,114.09,76.06,L25,DSHC hard coat,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $121.70 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,143.39,95.59,L25,DuraVision Plus Gold UV,14,ZEISS book p21; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $152.95 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,142.83,95.22,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $152.35 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.44,93.62,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $149.80 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.44,93.62,L25,DuraVision Plus Sun UV,14,ZEISS book p21; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $149.80 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,114.89,76.59,L25,DSHC hard coat,14,ZEISS book p21; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $122.55 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,113.39,75.59,L25,DuraVision Plus Gold UV,14,"ZEISS book p21; Clear; RANGE DIFFERS — product guide prints -10.00 to +6.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $120.95 L20"
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,112.83,75.22,L25,DuraVision Plus Platinum UV,14,"ZEISS book p21; Clear; RANGE DIFFERS — product guide prints -10.00 to +6.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $120.35 L20"
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,110.44,73.62,L25,DuraVision Plus Chrome UV,14,"ZEISS book p21; Clear; RANGE DIFFERS — product guide prints -10.00 to +6.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $117.80 L20"
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,84.89,56.59,L25,DSHC hard coat,14,"ZEISS book p21; Clear; RANGE DIFFERS — product guide prints -10.00 to +6.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $90.55 L20"
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,115.50,77.00,L25,DuraVision Plus Gold UV,14,"ZEISS book p21; Clear BluePro; RANGE DIFFERS — product guide prints -10.00 to +6.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $123.20 L20"
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,114.94,76.62,L25,DuraVision Plus Platinum UV,14,"ZEISS book p21; Clear BluePro; RANGE DIFFERS — product guide prints -10.00 to +6.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $122.60 L20"
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,112.55,75.03,L25,DuraVision Plus Chrome UV,14,"ZEISS book p21; Clear BluePro; RANGE DIFFERS — product guide prints -10.00 to +6.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $120.05 L20"
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,142.55,95.03,L25,DuraVision Plus Gold UV,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $152.05 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,141.98,94.66,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $151.45 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,139.59,93.06,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $148.90 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,114.05,76.03,L25,DSHC hard coat,14,ZEISS book p21; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $121.65 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,143.39,95.59,L25,DuraVision Plus Gold UV,14,ZEISS book p21; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $152.95 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,142.83,95.22,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $152.35 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.44,93.62,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $149.80 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.44,93.62,L25,DuraVision Plus Sun UV,14,ZEISS book p21; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $149.80 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,114.89,76.59,L25,DSHC hard coat,14,ZEISS book p21; Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $122.55 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,AdaptiveSun PhotoFusion,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,167.53,111.69,L25,DuraVision Plus Gold UV,14,ZEISS book p21; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $178.70 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,AdaptiveSun PhotoFusion,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,166.97,111.31,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $178.10 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,AdaptiveSun PhotoFusion,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,164.58,109.72,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $175.55 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,AdaptiveSun PhotoFusion,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,139.03,92.69,L25,DSHC hard coat,14,ZEISS book p21; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; range confirmed by ZEISS product guide; book $148.30 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,170.02,113.34,L25,DuraVision Plus Gold UV,14,ZEISS book p21; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $181.35 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,169.45,112.97,L25,DuraVision Plus Platinum UV,14,ZEISS book p21; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $180.75 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,167.06,111.38,L25,DuraVision Plus Chrome UV,14,ZEISS book p21; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $178.20 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,167.06,111.38,L25,DuraVision Plus Sun UV,14,ZEISS book p21; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $178.20 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.60,,Progressive,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,141.52,94.34,L25,DSHC hard coat,14,ZEISS book p21; AdaptiveSun Polarised Grey/ Brown/ Pioneer; range confirmed by ZEISS product guide; book $150.95 L20
ZEISS,ZEISS,SmartLife Progressive Pure 1.67,,Progressive,1.67,Clear,Freeform,grind,,-17.00,+8.00,-6.00,17.00,sphere,0.75,3.50,Add 0.75 to 3.50,134.25,89.50,L25,DuraVision Plus Gold UV,14,"ZEISS book p21; Clear; RANGE DIFFERS — product guide prints -12.00 to +8.00, cyl -6.00, max combined -12.00 — confirm in VISUSTORE; book $143.20 L20"
